1,1.3870212130217776,0.4268953262926801,-0.541702643,0.048483219,-0.072198073,0.19081693208515144,0.23631323789436315,-0.039455873,0.077590086,0.15529467602066271,0.096547878,0.030968540239680098,-0.041857078,-0.125865131,-0.13714507,0.002555443,-0.036663234,0.031874712,-0.062963861,-0.029868789,-0.038613737,-0.000393213,0.005446991,0.002980882,0.021313613189359842,-0.004815751,-0.041266665,-0.004325497,0.006222522,-0.007894931
1,0.4623082518815035,-0.556946737,-0.205174584,-0.04282985,0.016111118,0.015603511907475607,0.043139339,0.020644123322058918,-0.070638978,-0.085283668,0.077862943,-0.13264194,0.16659021833728518,-0.054789213,0.067034188,-0.050521328,-0.002299004,-0.030999484,0.039792754769044446,-0.002483276,0.014690959,0.014641355289818065,-0.014012464,-0.038886284,0.010299497459584025,0.008140182,0.016627761,0.004218749,-0.000408392,-0.000318067
1,0.9546214721642012,-0.10970115,-0.1478484,-0.001067527,-0.033798275,0.069061518,-0.108166149,0.007362053,-0.059334739,-0.073688911,0.035372867051370195,0.061475327,0.012384421529081067,-0.02344426,0.040989506,0.080809274,-0.026903038,0.019644853,0.020146544,0.049007166,-0.005703778,0.020293642594468333,0.006727723,0.009191054,-0.016693108,0.021733291181787632,0.006411563,0.005068685,0.000953574,0.000117675
1,1.0008158937576521,1.525088668289362,-0.053270855,-0.20791603,-0.219381332,0.38800700461927445,0.19451856921246097,0.14349875274840695,0.17699696857242866,-0.140951626,0.12340865587733021,0.2106870087279473,0.12741765946081834,-0.027725362,0.016241668403249195,0.018770024419400743,0.033422004,0.032636916,0.005750718,0.086874321,-0.018699019,0.01166174,0.013440781811528135,-0.039879867,0.013644181994681395,0.052882131,0.012665313022753897,0.004402423,-0.010144787,-0.003315282
1,0.6268278348226854,-0.302470932,-0.409335774,0.23881088510633636,-0.0021925,-0.157211824,-0.063307926,0.045931183,0.002422099,0.000544706,-0.125796741,-0.074039344,0.031517838953750404,-0.058830482,0.039821362,-0.023154653,0.047365031884600506,0.016852447236663272,-0.044893656,-0.021251154,0.005221515,-0.011894816,-0.00217454,0.006903754,0.006740127,-0.007813115,0.007763008,-0.004484823,0.00063699,0.003553262
1,0.3835405038454761,0.633026513,-0.192616772,-0.27385971,-0.106953799,-0.028289829,0.052912763,-0.013361811,0.067228309,0.039883418,0.009459056,0.018417182,0.003555702,0.006235624,0.023047291123817187,0.024872675086500165,-0.019766237,0.051175757,-0.002625517,0.013901296,0.014135819,-0.005926813,0.011496699,0.002590364,-0.005425021,0.004383088,-0.008437539,8.606079102887815e-05,-0.003107406,0.000584652
1,0.4701760188247857,-0.343860435,-0.078220398,-0.206359744,-0.029543742,-0.007416177,-0.030064936,0.015632860776664242,-0.019652493,-0.008316301,0.032409845,-0.033829501,0.075963296,-0.015428085,-0.006402214,-0.01792161,-0.022408649,-0.046911017,0.00303386,-0.016170575,-0.024361372,-0.008659727,-0.016994625,-0.022210112,0.015416029545376752,-0.011771855,-0.000812011,-0.005829311,-0.002335803,0.000927639
1,0.2823610901961604,0.37201070214351994,0.027127321349526973,-0.09529273,-0.195520417,-0.103711997,0.12479070521569653,-0.088415251,-0.137479824,-0.051398719,0.090469128,-0.039589611,-0.005697656,-0.008327515,0.022558253105481027,-0.035072407,0.025756354355224106,0.011373710662497857,-0.010307743,-0.007387196,-0.020212018,1.0971372995963679e-06,-0.009345679,-0.043261765,-0.003721022,0.008541999,0.005573194,0.002955106,-5.94E-05,0.000281466
1,0.5515123819334372,0.5886171040590736,0.036648428,-0.310983263,-0.14722423,0.11075260993215634,-0.064648986,-0.114737473,-0.019985758,0.014660819,-0.026918426,0.093726424,-0.045016705,-0.004637734,-0.024946578,0.051353972,-0.010186095,0.041885871,0.030870469255989914,0.008829306,-0.034229467,0.010198409036917601,0.019870721964414157,0.015544867302771668,0.009260607,0.007760585,0.000929817,0.005401258,0.002005069,0.000869097
1,0.9491817280098246,1.156718341050286,0.38662879910416215,-0.516007939,0.3489810257905312,-0.048695647,0.25554540131028153,0.054887603,0.15755473923779995,0.08814966,0.069268426,-0.106727127,-0.082621532,-0.011066193,0.2188239243383994,0.019223946262452066,0.028599166,0.1138387485785302,-0.02733333,-0.013229992,0.11925071002614786,0.020374692,-0.029715592,-0.011856242,-0.05380515,-0.00644583,0.015403664,0.017765,0.00709644,0.000595777
